date_record,id,name,volume,inflow,outflow,percent_storage
2023-09-19,100504,เขื่อนหนองปลาไหล,95.49,0.383,0.182,58.31
2023-09-19,100505,เขื่อนประแสร์,179.95,2.08,0.3,61
2023-09-20,rsv357,อ่างเก็บน้ำดอกกราย,34.298,0.089,0,48.04
2023-09-20,rsv359,อ่างเก็บน้ำคลองใหญ่,24.889,0.278,0.178,48.99
2023-09-20,100504,เขื่อนหนองปลาไหล,95.49,0.279,0,58.31
2023-09-20,100505,เขื่อนประแสร์,181,1.44,0.29,61.36
2023-09-21,rsv357,อ่างเก็บน้ำดอกกราย,34.298,0.228,0,48.04
2023-09-21,rsv359,อ่างเก็บน้ำคลองใหญ่,25.059,0.449,0.179,49.33
2023-09-21,100504,เขื่อนหนองปลาไหล,95.65,0.424,0,58.41
2023-09-21,100505,เขื่อนประแสร์,181.35,0.77,0.3,61.47
2023-09-22,rsv357,อ่างเก็บน้ำดอกกราย,36.979,2.909,0,51.79
2023-09-22,rsv359,อ่างเก็บน้ำคลองใหญ่,27.138,2.282,0.103,53.42
2023-09-22,100504,เขื่อนหนองปลาไหล,97.14,1.675,0,59.32
2023-09-22,100505,เขื่อนประแสร์,183.8,2.7,0.35,62.31
2023-09-23,rsv357,อ่างเก็บน้ำดอกกราย,37.414,0.666,0,52.4
2023-09-23,rsv359,อ่างเก็บน้ำคลองใหญ่,27.138,0.101,0,53.42
2023-09-23,100504,เขื่อนหนองปลาไหล,98.62,1.649,0,60.23
2023-09-23,100505,เขื่อนประแสร์,190.1,6.4,0.35,64.44
2023-09-24,rsv357,อ่างเก็บน้ำดอกกราย,38.368,1.135,0,53.74
2023-09-24,rsv359,อ่างเก็บน้ำคลองใหญ่,27.138,0.102,0,53.42
2023-09-24,100504,เขื่อนหนองปลาไหล,100.94,2.568,0,61.64
2023-09-24,100505,เขื่อนประแสร์,191.5,1.48,0.3,64.92
2023-09-25,rsv357,อ่างเก็บน้ำดอกกราย,38.887,0.66,0,54.46
2023-09-25,rsv359,อ่างเก็บน้ำคลองใหญ่,27.226,0.191,0,53.59
2023-09-25,100504,เขื่อนหนองปลาไหล,103.25,2.574,0,63.05
2023-09-25,100505,เขื่อนประแสร์,194.65,3.43,0.3,65.98
2023-09-26,rsv357,อ่างเก็บน้ำดอกกราย,39.713,1,0,55.62
2023-09-26,rsv359,อ่างเก็บน้ำคลองใหญ่,27.491,0.38,0,54.12
2023-09-26,100504,เขื่อนหนองปลาไหล,104.28,1.217,0,63.68
2023-09-26,100505,เขื่อนประแสร์,198.74,4.32,0.3,67.37
2023-09-27,rsv357,อ่างเก็บน้ำดอกกราย,39.713,0,0,55.62
2023-09-27,rsv359,อ่างเก็บน้ำคลองใหญ่,27.491,0,0,54.12
2023-09-27,100504,เขื่อนหนองปลาไหล,105,0.84,0.46,64.12
2023-09-27,100505,เขื่อนประแสร์,202.14,3.51,0.3,68.52
2023-09-28,rsv357,อ่างเก็บน้ำดอกกราย,41.088,0.47,0,57.55
2023-09-28,rsv359,อ่างเก็บน้ำคลองใหญ่,27.226,0.008,0,53.59
2023-09-28,100504,เขื่อนหนองปลาไหล,105.55,0.551,0,64.46
2023-09-28,100505,เขื่อนประแสร์,211.32,8.87,0.05,71.63
2023-09-29,rsv357,อ่างเก็บน้ำดอกกราย,41.32,0.462,0,57.87
2023-09-29,rsv359,อ่างเก็บน้ำคลองใหญ่,27.314,0.303,0,53.77
2023-09-29,100504,เขื่อนหนองปลาไหล,106.28,0.74,0,64.9
2023-09-29,100505,เขื่อนประแสร์,223.16,11.54,0.25,75.65
2023-09-30,rsv357,อ่างเก็บน้ำดอกกราย,41.475,0.366,0,58.09
2023-09-30,rsv359,อ่างเก็บน้ำคลองใหญ่,27.314,0.174,0,53.77
2023-09-30,100504,เขื่อนหนองปลาไหล,106.64,0.44,0,65.12
2023-09-30,100505,เขื่อนประแสร์,228.2,4.92,0.33,77.36
2023-10-01,rsv357,อ่างเก็บน้ำดอกกราย,41.553,0.312,0,58.2
2023-10-01,rsv359,อ่างเก็บน้ำคลองใหญ่,27.226,0.083,0,53.59
2023-10-01,100504,เขื่อนหนองปลาไหล,107,0.322,0,65.34
2023-10-01,100505,เขื่อนประแสร์,230.72,2.6,0.36,78.21
2023-10-02,rsv357,อ่างเก็บน้ำดอกกราย,41.709,0.392,0,58.42
2023-10-02,rsv359,อ่างเก็บน้ำคลองใหญ่,27.491,0.434,0,54.12
2023-10-02,100504,เขื่อนหนองปลาไหล,108,0.86,0.3,65.95
2023-10-02,100505,เขื่อนประแสร์,236.48,5.78,0.36,80.16
2023-10-03,rsv357,อ่างเก็บน้ำดอกกราย,42.021,0.546,0,58.85
2023-10-03,rsv359,อ่างเก็บน้ำคลองใหญ่,27.491,0.227,0,54.12
2023-10-03,100504,เขื่อนหนองปลาไหล,108.63,0.635,0,66.34
2023-10-03,100505,เขื่อนประแสร์,239,2.38,0.35,81.02
2023-10-04,rsv357,อ่างเก็บน้ำดอกกราย,42.414,0.623,0,59.4
2023-10-04,rsv359,อ่างเก็บน้ำคลองใหญ่,29.641,2.374,0,58.35
2023-10-04,100504,เขื่อนหนองปลาไหล,110.08,1.338,0,67.22
2023-10-04,100505,เขื่อนประแสร์,245.12,6.01,0.36,83.09
2023-10-05,rsv357,อ่างเก็บน้ำดอกกราย,42.65,0.484,0,59.73
2023-10-05,rsv359,อ่างเก็บน้ำคลองใหญ่,31.473,2.056,0,61.95
2023-10-05,100504,เขื่อนหนองปลาไหล,112.25,2.079,0,68.55
2023-10-05,100505,เขื่อนประแสร์,250.64,5.29,0.36,84.96
2023-10-06,rsv357,อ่างเก็บน้ำดอกกราย,42.887,0.483,0,60.07
2023-10-06,rsv359,อ่างเก็บน้ำคลองใหญ่,32.13,0.883,0,63.25
2023-10-06,100504,เขื่อนหนองปลาไหล,113.7,1.262,0,69.44
2023-10-06,100505,เขื่อนประแสร์,255.04,4.2,0.4,86.45
2023-10-07,rsv357,อ่างเก็บน้ำดอกกราย,43.046,0.405,0,60.29
2023-10-07,rsv359,อ่างเก็บน้ำคลองใหญ่,32.414,0.51,0,63.81
2023-10-07,100504,เขื่อนหนองปลาไหล,114.42,0.626,0,69.88
2023-10-07,100505,เขื่อนประแสร์,259,3.78,0.46,87.8
2023-10-08,rsv357,อ่างเก็บน้ำดอกกราย,43.205,0.397,0,60.51
2023-10-08,rsv359,อ่างเก็บน้ำคลองใหญ่,32.604,0.417,0,64.18
2023-10-08,100504,เขื่อนหนองปลาไหล,115.51,0.955,0,70.54
2023-10-08,100505,เขื่อนประแสร์,266.04,6.93,0.45,90.18
2023-10-09,rsv357,อ่างเก็บน้ำดอกกราย,43.285,0.317,0,60.62
2023-10-09,rsv359,อ่างเก็บน้ำคลองใหญ่,32.699,0.322,0,64.37
2023-10-09,100504,เขื่อนหนองปลาไหล,116.42,0.768,0,71.09
2023-10-09,100505,เขื่อนประแสร์,271.02,4.86,0.48,91.87
2023-10-10,rsv357,อ่างเก็บน้ำดอกกราย,43.445,0.394,0,60.85
2023-10-10,rsv359,อ่างเก็บน้ำคลองใหญ่,32.604,0.132,0,64.18
2023-10-10,100504,เขื่อนหนองปลาไหล,117.32,0.735,0,71.65
2023-10-10,100505,เขื่อนประแสร์,275.61,4.52,0.49,93.43
2023-10-11,rsv357,อ่างเก็บน้ำดอกกราย,45.06,1.852,0,63.11
2023-10-11,rsv359,อ่างเก็บน้ำคลองใหญ่,33.56,1.184,0,66.06
2023-10-11,100504,เขื่อนหนองปลาไหล,122.85,5.279,0,75.02
2023-10-11,100505,เขื่อนประแสร์,282.24,7.89,1.16,95.67
2023-10-12,rsv357,อ่างเก็บน้ำดอกกราย,45.552,0.731,0,63.8
2023-10-12,rsv359,อ่างเก็บน้ำคลองใหญ่,33.56,0,0,66.06
2023-10-12,100504,เขื่อนหนองปลาไหล,125.65,3.039,0,76.73
2023-10-12,100505,เขื่อนประแสร์,285.81,5.57,1.83,96.88
2023-10-13,rsv357,อ่างเก็บน้ำดอกกราย,45.882,0.568,0,64.26
2023-10-13,rsv359,อ่างเก็บน้ำคลองใหญ่,33.08,0,0,65.12
2023-10-13,100504,เขื่อนหนองปลาไหล,127.05,1.228,0,77.59
2023-10-13,100505,เขื่อนประแสร์,286.83,2.17,0.98,97.23
2023-10-14,rsv357,อ่างเก็บน้ำดอกกราย,45.965,0.32,0,64.38
2023-10-14,rsv359,อ่างเก็บน้ำคลองใหญ่,32.794,0,0,64.56
2023-10-14,100504,เขื่อนหนองปลาไหล,127.85,0.589,0,78.08
2023-10-14,100505,เขื่อนประแสร์,286.23,0.67,0.5,97.03
2023-10-15,rsv357,อ่างเก็บน้ำดอกกราย,46.047,0.323,0,64.49
2023-10-15,rsv359,อ่างเก็บน้ำคลองใหญ่,32.414,0,0,63.81
2023-10-15,100504,เขื่อนหนองปลาไหล,129.05,0.978,0,78.81
2023-10-15,100505,เขื่อนประแสร์,286.83,0.67,0.5,97.23
2023-10-16,rsv357,อ่างเก็บน้ำดอกกราย,46.463,0.576,0,65.07
2023-10-16,rsv359,อ่างเก็บน้ำคลองใหญ่,32.13,0,0,63.25
2023-10-16,100504,เขื่อนหนองปลาไหล,130.05,0.867,0,79.42
2023-10-16,100505,เขื่อนประแสร์,286.83,0.66,0.49,97.23
2023-10-17,rsv357,อ่างเก็บน้ำดอกกราย,46.63,0.398,0,65.31
2023-10-17,rsv359,อ่างเก็บน้ำคลองใหญ่,31.754,0,0,62.51
2023-10-17,100504,เขื่อนหนองปลาไหล,131.25,0.98,0,80.15
2023-10-17,100505,เขื่อนประแสร์,286.83,0.66,0.49,97.23
2023-10-18,rsv357,อ่างเก็บน้ำดอกกราย,46.63,0,0,65.31
2023-10-18,rsv359,อ่างเก็บน้ำคลองใหญ่,31.754,0,0,62.51
2023-10-18,100504,เขื่อนหนองปลาไหล,132,0.13,0.27,80.61
2023-10-18,100505,เขื่อนประแสร์,286.17,0,0.49,97.01
2023-10-19,rsv357,อ่างเก็บน้ำดอกกราย,47.469,0.994,0,66.48
2023-10-19,rsv359,อ่างเก็บน้ำคลองใหญ่,31.848,0.605,0,62.69
2023-10-19,100504,เขื่อนหนองปลาไหล,132.85,0.87,0,81.13
2023-10-19,100505,เขื่อนประแสร์,285.43,0,0.57,96.76
2023-10-20,rsv357,อ่างเก็บน้ำดอกกราย,47.723,0.492,0,66.84
2023-10-20,rsv359,อ่างเก็บน้ำคลองใหญ่,31.66,0.136,0.094,62.32
2023-10-20,100504,เขื่อนหนองปลาไหล,134.05,0.89,0,81.86
2023-10-20,100505,เขื่อนประแสร์,286.83,2.13,0.56,97.23
2023-10-21,rsv357,อ่างเก็บน้ำดอกกราย,47.978,0.5,0,67.2
2023-10-21,rsv359,อ่างเก็บน้ำคลองใหญ่,31.286,0,0.094,61.59
2023-10-21,100504,เขื่อนหนองปลาไหล,135.25,0.887,0,82.59
2023-10-21,100505,เขื่อนประแสร์,286.83,0.66,0.49,97.23
2023-10-22,rsv357,อ่างเก็บน้ำดอกกราย,48.234,0.504,0,67.55
2023-10-22,rsv359,อ่างเก็บน้ำคลองใหญ่,31.286,0.136,0.094,61.59
2023-10-22,100504,เขื่อนหนองปลาไหล,137.25,2.043,0,83.82
2023-10-22,100505,เขื่อนประแสร์,287.85,1.68,0.49,97.58
2023-10-23,rsv357,อ่างเก็บน้ำดอกกราย,48.405,0.398,0,67.79
2023-10-23,rsv359,อ่างเก็บน้ำคลองใหญ่,31.286,0.322,0.094,61.59
2023-10-23,100504,เขื่อนหนองปลาไหล,139.24,1.731,0,85.03
2023-10-23,100505,เขื่อนประแสร์,287.85,0.66,0.49,97.58
2023-10-24,rsv357,อ่างเก็บน้ำดอกกราย,48.405,0.243,0,67.79
2023-10-24,rsv359,อ่างเก็บน้ำคลองใหญ่,31.193,0.23,0.094,61.4
2023-10-24,100504,เขื่อนหนองปลาไหล,140.24,0.659,0,85.65
2023-10-24,100505,เขื่อนประแสร์,287.85,0.66,0.49,97.58
2023-10-25,rsv357,อ่างเก็บน้ำดอกกราย,48.577,0.421,0,68.04
2023-10-25,rsv359,อ่างเก็บน้ำคลองใหญ่,30.915,0.045,0.094,60.86
2023-10-25,100504,เขื่อนหนองปลาไหล,141,0.73,0.27,86.11
2023-10-25,100505,เขื่อนประแสร์,287.19,0,0.49,97.35
2023-10-26,rsv357,อ่างเก็บน้ำดอกกราย,48.663,0.33,0,68.16
2023-10-26,rsv359,อ่างเก็บน้ำคลองใหญ่,30.73,0.138,0.094,60.49
2023-10-26,100504,เขื่อนหนองปลาไหล,142.94,1.426,0,87.29
2023-10-26,100505,เขื่อนประแสร์,286.53,0,0.49,97.13
2023-10-27,rsv357,อ่างเก็บน้ำดอกกราย,48.835,0.399,0,68.4
2023-10-27,rsv359,อ่างเก็บน้ำคลองใหญ่,30.546,0.14,0.094,60.13
2023-10-27,100504,เขื่อนหนองปลาไหล,143.81,0.541,0,87.83
2023-10-27,100505,เขื่อนประแสร์,285.86,0,0.49,96.9
2023-10-28,rsv357,อ่างเก็บน้ำดอกกราย,48.921,0.298,0,68.52
2023-10-28,rsv359,อ่างเก็บน้ำคลองใหญ่,30.362,0.138,0.094,59.77
2023-10-28,100504,เขื่อนหนองปลาไหล,144.69,0.47,0,88.36
2023-10-28,100505,เขื่อนประแสร์,285.2,0,0.5,96.68
2023-10-29,rsv357,อ่างเก็บน้ำดอกกราย,49.007,0.327,0,68.64
2023-10-29,rsv359,อ่างเก็บน้ำคลองใหญ่,30.189,0.146,0.094,59.43
2023-10-29,100504,เขื่อนหนองปลาไหล,146.22,1.168,0,89.3
2023-10-29,100505,เขื่อนประแสร์,285.2,0.67,0.5,96.68
2023-10-30,rsv357,อ่างเก็บน้ำดอกกราย,49.702,0.935,0,69.61
2023-10-30,rsv359,อ่างเก็บน้ำคลองใหญ่,29.641,0,0,58.35
2023-10-30,100504,เขื่อนหนองปลาไหล,147.76,1.212,0,90.23
2023-10-30,100505,เขื่อนประแสร์,284.54,0,0.49,96.45
2023-10-31,rsv357,อ่างเก็บน้ำดอกกราย,50.315,0.854,0,70.47
2023-10-31,rsv359,อ่างเก็บน้ำคลองใหญ่,29.46,0.074,0,57.99
2023-10-31,100504,เขื่อนหนองปลาไหล,149.51,1.431,0,91.31
2023-10-31,100505,เขื่อนประแสร์,284.54,0.63,0.46,96.45
2023-11-01,rsv357,อ่างเก็บน้ำดอกกราย,50.579,0.481,0,70.84
2023-11-01,rsv359,อ่างเก็บน้ำคลองใหญ่,29.279,0.048,0,57.64
2023-11-01,100504,เขื่อนหนองปลาไหล,150.39,0.569,0,91.84
2023-11-01,100505,เขื่อนประแสร์,283.88,0,0.49,96.23
2023-11-02,rsv357,อ่างเก็บน้ำดอกกราย,50.667,0.368,0,70.96
2023-11-02,rsv359,อ่างเก็บน้ำคลองใหญ่,29.098,0.011,0,57.28
2023-11-02,100504,เขื่อนหนองปลาไหล,150.83,0.003,0,92.11
2023-11-02,100505,เขื่อนประแสร์,283.14,0,0.55,95.98
2023-11-03,rsv357,อ่างเก็บน้ำดอกกราย,50.756,0.386,0,71.09
2023-11-03,rsv359,อ่างเก็บน้ำคลองใหญ่,28.918,0.044,0,56.93
2023-11-03,100504,เขื่อนหนองปลาไหล,151.7,0.438,0,92.64
2023-11-03,100505,เขื่อนประแสร์,282.37,0,0.58,95.72
2023-11-04,rsv357,อ่างเก็บน้ำดอกกราย,50.844,0.384,0,71.21
2023-11-04,rsv359,อ่างเก็บน้ำคลองใหญ่,28.918,0.228,0,56.93
2023-11-04,100504,เขื่อนหนองปลาไหล,152.36,0.243,0,93.04
2023-11-04,100505,เขื่อนประแสร์,281.61,0,0.57,95.46
2023-11-05,rsv357,อ่างเก็บน้ำดอกกราย,52.455,1.866,0,73.47
2023-11-05,rsv359,อ่างเก็บน้ำคลองใหญ่,28.738,0.046,0,56.57
2023-11-05,100504,เขื่อนหนองปลาไหล,153.46,0.828,0,93.71
2023-11-05,100505,เขื่อนประแสร์,282,0.76,0.57,95.59
2023-11-06,rsv357,อ่างเก็บน้ำดอกกราย,53.639,1.482,0,75.12
2023-11-06,rsv359,อ่างเก็บน้ำคลองใหญ่,28.738,0.239,0,56.57
2023-11-06,100504,เขื่อนหนองปลาไหล,154.99,1.215,0,94.65
2023-11-06,100505,เขื่อนประแสร์,280.86,0,0.55,95.21
2023-11-07,rsv357,อ่างเก็บน้ำดอกกราย,54.192,0.843,0,75.9
2023-11-07,rsv359,อ่างเก็บน้ำคลองใหญ่,30.546,2.041,0,60.13
2023-11-07,100504,เขื่อนหนองปลาไหล,156.09,0.799,0,95.32
2023-11-07,100505,เขื่อนประแสร์,280.86,0.75,0.56,95.21
2023-11-08,rsv357,อ่างเก็บน้ำดอกกราย,54.748,0.838,0,76.68
2023-11-08,rsv359,อ่างเก็บน้ำคลองใหญ่,31.473,1.166,0,61.95
2023-11-08,100504,เขื่อนหนองปลาไหล,158.5,2.167,0,96.79
2023-11-08,100505,เขื่อนประแสร์,282.24,2.05,0.48,95.67
2023-11-09,rsv357,อ่างเก็บน้ำดอกกราย,55.496,1.056,0,77.73
2023-11-09,rsv359,อ่างเก็บน้ำคลองใหญ่,31.848,0.612,0,62.69
2023-11-09,100504,เขื่อนหนองปลาไหล,160.03,1.206,0,97.73
2023-11-09,100505,เขื่อนประแสร์,283.26,1.71,0.5,96.02
2023-11-10,rsv357,อ่างเก็บน้ำดอกกราย,55.966,0.815,0,78.38
2023-11-10,rsv359,อ่างเก็บน้ำคลองใหญ่,32.036,0.427,0,63.06
2023-11-10,100504,เขื่อนหนองปลาไหล,160.91,0.517,0,98.26
2023-11-10,100505,เขื่อนประแสร์,283.77,1.2,0.49,96.19
2023-11-11,rsv357,อ่างเก็บน้ำดอกกราย,56.25,0.599,0,78.78
2023-11-11,rsv359,อ่างเก็บน้ำคลองใหญ่,32.225,0.428,0,63.44
2023-11-11,100504,เขื่อนหนองปลาไหล,162.22,0.966,0,99.07
2023-11-11,100505,เขื่อนประแสร์,283.26,0.18,0.49,96.02
2023-11-12,rsv357,อ่างเก็บน้ำดอกกราย,56.534,0.58,0,79.18
2023-11-12,rsv359,อ่างเก็บน้ำคลองใหญ่,32.319,0.334,0,63.62
2023-11-12,100504,เขื่อนหนองปลาไหล,152.66,0.117,0,93.23
2023-11-12,100505,เขื่อนประแสร์,282.57,0,0.49,95.79
2023-11-13,rsv357,อ่างเก็บน้ำดอกกราย,56.439,0.235,0,79.05
2023-11-13,rsv359,อ่างเก็บน้ำคลองใหญ่,32.225,0.146,0,63.44
2023-11-13,100504,เขื่อนหนองปลาไหล,163.53,0.567,0,99.87
2023-11-13,100505,เขื่อนประแสร์,282,0,0.49,95.59
2023-11-14,rsv357,อ่างเก็บน้ำดอกกราย,56.534,0.195,0,79.18
2023-11-14,rsv359,อ่างเก็บน้ำคลองใหญ่,32.225,0.041,0,63.44
2023-11-14,100504,เขื่อนหนองปลาไหล,163.99,0.197,0,100.15
2023-11-14,100505,เขื่อนประแสร์,281.12,0,0.57,95.29
2023-11-15,rsv357,อ่างเก็บน้ำดอกกราย,56.724,0.314,0,79.45
2023-11-15,rsv359,อ่างเก็บน้ำคลองใหญ่,32.225,0.241,0,63.44
2023-11-15,100504,เขื่อนหนองปลาไหล,164.47,0.371,0,100.44
2023-11-15,100505,เขื่อนประแสร์,280.38,0,0.55,95.04
2023-11-16,rsv357,อ่างเก็บน้ำดอกกราย,57.01,0.404,0,79.85
2023-11-16,rsv359,อ่างเก็บน้ำคลองใหญ่,32.225,0.24,0,63.44
2023-11-16,100504,เขื่อนหนองปลาไหล,164.47,0,0,100.44
2023-11-16,100505,เขื่อนประแสร์,279.68,0,0.51,94.81
2023-11-17,rsv357,อ่างเก็บน้ำดอกกราย,57.106,0.213,0,79.98
2023-11-17,rsv359,อ่างเก็บน้ำคลองใหญ่,32.13,0.226,0.081,63.25
2023-11-17,100504,เขื่อนหนองปลาไหล,164.95,0.392,0,100.73
2023-11-17,100505,เขื่อนประแสร์,279.05,0,0.44,94.59
2023-11-18,rsv357,อ่างเก็บน้ำดอกกราย,57.106,0.213,0,79.98
2023-11-18,rsv359,อ่างเก็บน้ำคลองใหญ่,32.13,0.226,0.081,63.25
2023-11-18,100504,เขื่อนหนองปลาไหล,165,0.01,0.5,100.76
2023-11-18,100505,เขื่อนประแสร์,278.42,0,0.44,94.38
2023-11-19,rsv357,อ่างเก็บน้ำดอกกราย,57.393,0.214,0,80.38
2023-11-19,rsv359,อ่างเก็บน้ำคลองใหญ่,31.942,0.24,0.094,62.88
2023-11-19,100504,เขื่อนหนองปลาไหล,164.71,0,0.117,100.59
2023-11-19,100505,เขื่อนประแสร์,277.78,0,0.44,94.16
2023-11-20,rsv357,อ่างเก็บน้ำดอกกราย,57.393,0.074,0,80.38
2023-11-20,rsv359,อ่างเก็บน้ำคลองใหญ่,31.848,0.239,0.094,62.69
2023-11-20,100504,เขื่อนหนองปลาไหล,164.47,0,0.117,100.44
2023-11-20,100505,เขื่อนประแสร์,277.15,0,0.44,93.95
2023-11-21,rsv357,อ่างเก็บน้ำดอกกราย,57.585,0.277,0,80.65
2023-11-21,rsv359,อ่างเก็บน้ำคลองใหญ่,31.848,0.537,0.094,62.69
2023-11-21,100504,เขื่อนหนองปลาไหล,164.47,0.214,0.234,100.44
2023-11-21,100505,เขื่อนประแสร์,276.45,0,0.51,93.71
2023-11-22,rsv357,อ่างเก็บน้ำดอกกราย,57.682,0.179,0,80.79
2023-11-22,rsv359,อ่างเก็บน้ำคลองใหญ่,31.754,0.142,0,62.51
2023-11-22,100504,เขื่อนหนองปลาไหล,164.47,0.206,0.234,100.44
2023-11-22,100505,เขื่อนประแสร์,275.74,0,0.52,93.47
2023-11-23,rsv357,อ่างเก็บน้ำดอกกราย,57.778,0.207,0,80.92
2023-11-23,rsv359,อ่างเก็บน้ำคลองใหญ่,31.66,0.137,0,62.32
2023-11-23,100504,เขื่อนหนองปลาไหล,164.23,0,0.234,100.29
2023-11-23,100505,เขื่อนประแสร์,275.03,0,0.45,93.23
2023-11-24,rsv357,อ่างเก็บน้ำดอกกราย,57.874,0.206,0,81.06
2023-11-24,rsv359,อ่างเก็บน้ำคลองใหญ่,31.754,0.418,0.094,62.51
2023-11-24,100504,เขื่อนหนองปลาไหล,163.99,0,0.32,100.15
2023-11-24,100505,เขื่อนประแสร์,274.31,0,0.45,92.99
2023-11-25,rsv357,อ่างเก็บน้ำดอกกราย,57.971,0.157,0,81.19
2023-11-25,rsv359,อ่างเก็บน้ำคลองใหญ่,31.848,0.482,0.155,62.69
2023-11-25,100504,เขื่อนหนองปลาไหล,163.99,0.276,0.337,100.15
2023-11-25,100505,เขื่อนประแสร์,273.59,0,0.45,92.74
2023-11-26,rsv357,อ่างเก็บน้ำดอกกราย,58.067,0.14,0,81.33
2023-11-26,rsv359,อ่างเก็บน้ำคลองใหญ่,31.66,0.238,0.189,62.32
2023-11-26,100504,เขื่อนหนองปลาไหล,163.53,0,0.337,99.87
2023-11-26,100505,เขื่อนประแสร์,272.98,0,0.42,92.54
2023-11-27,rsv357,อ่างเก็บน้ำดอกกราย,58.261,0.237,0,81.6
2023-11-27,rsv359,อ่างเก็บน้ำคลองใหญ่,31.566,0.375,0.233,62.14
2023-11-27,100504,เขื่อนหนองปลาไหล,163.1,0.032,0.337,99.6
2023-11-27,100505,เขื่อนประแสร์,272.42,0,0.38,92.35
2023-11-28,rsv357,อ่างเก็บน้ำดอกกราย,58.358,0.14,0,81.73
2023-11-28,rsv359,อ่างเก็บน้ำคลองใหญ่,31.286,0.337,0.38,61.59
2023-11-28,100504,เขื่อนหนองปลาไหล,162.66,0,0.337,99.33
2023-11-28,100505,เขื่อนประแสร์,271.73,0,0.49,92.11
2023-11-29,rsv357,อ่างเก็บน้ำดอกกราย,58.455,0.14,0,81.87
2023-11-29,rsv359,อ่างเก็บน้ำคลองใหญ่,31.1,0.283,0.232,61.22
2023-11-29,100504,เขื่อนหนองปลาไหล,162.66,0.307,0.337,99.33
2023-11-29,100505,เขื่อนประแสร์,271.03,0,0.51,91.87
2023-11-30,rsv357,อ่างเก็บน้ำดอกกราย,58.552,0.141,0,82.01
2023-11-30,rsv359,อ่างเก็บน้ำคลองใหญ่,30.915,0.283,0.232,60.86
2023-11-30,100504,เขื่อนหนองปลาไหล,162.22,0,0.337,99.07
2023-11-30,100505,เขื่อนประแสร์,270.32,0,0.52,91.63
2023-12-01,rsv357,อ่างเก็บน้ำดอกกราย,58.649,0.141,0,82.14
2023-12-01,rsv359,อ่างเก็บน้ำคลองใหญ่,30.73,0.489,0.232,60.49
2023-12-01,100504,เขื่อนหนองปลาไหล,162.22,0,0.116,99.07
2023-12-01,100505,เขื่อนประแสร์,269.57,0,0.57,91.38
2023-12-02,rsv357,อ่างเก็บน้ำดอกกราย,58.746,0.141,0,82.28
2023-12-02,rsv359,อ่างเก็บน้ำคลองใหญ่,30.73,0.468,0.231,60.49
2023-12-02,100504,เขื่อนหนองปลาไหล,162.22,0.017,0.116,99.07
2023-12-02,100505,เขื่อนประแสร์,268.81,0,0.57,91.12
2023-12-03,rsv357,อ่างเก็บน้ำดอกกราย,58.844,0.141,0,82.41
2023-12-03,rsv359,อ่างเก็บน้ำคลองใหญ่,30.73,0.235,0,60.49
2023-12-03,100504,เขื่อนหนองปลาไหล,162,0,0.116,98.93
2023-12-03,100505,เขื่อนประแสร์,268.06,0,0.56,90.87
2023-12-04,rsv357,อ่างเก็บน้ำดอกกราย,58.941,0.141,0,82.55
2023-12-04,rsv359,อ่างเก็บน้ำคลองใหญ่,30.822,0.328,0,60.67
2023-12-04,100504,เขื่อนหนองปลาไหล,162,0,0.116,98.93
2023-12-04,100505,เขื่อนประแสร์,367.34,0,0.53,124.52
2023-12-05,rsv357,อ่างเก็บน้ำดอกกราย,59.039,0.141,0,82.69
2023-12-05,rsv359,อ่างเก็บน้ำคลองใหญ่,30.822,0.234,0,60.67
2023-12-05,100504,เขื่อนหนองปลาไหล,161.78,0.182,0.336,98.8
2023-12-05,100505,เขื่อนประแสร์,266.63,0,0.52,90.38
2023-12-06,rsv357,อ่างเก็บน้ำดอกกราย,59.235,0.239,0,82.96
2023-12-06,rsv359,อ่างเก็บน้ำคลองใหญ่,31.008,0.419,0,61.04
2023-12-06,100504,เขื่อนหนองปลาไหล,162.22,0.651,0.336,99.07
2023-12-06,100505,เขื่อนประแสร์,265.94,0,0.5,90.15
2023-12-07,rsv357,อ่างเก็บน้ำดอกกราย,59.235,0,0,82.96
2023-12-07,rsv359,อ่างเก็บน้ำคลองใหญ่,31.008,0,0,61.04
2023-12-07,100504,เขื่อนหนองปลาไหล,162,0.52,0.99,98.93
2023-12-07,100505,เขื่อนประแสร์,265.27,0,0.49,89.92
2023-12-08,rsv357,อ่างเก็บน้ำดอกกราย,59.529,0.24,0,83.37
2023-12-08,rsv359,อ่างเก็บน้ำคลองใหญ่,31.193,0.328,0,61.4
2023-12-08,100504,เขื่อนหนองปลาไหล,161.78,0.028,0.233,98.8
2023-12-08,100505,เขื่อนประแสร์,264.68,0,0.41,89.72
2023-12-09,rsv357,อ่างเก็บน้ำดอกกราย,59.529,0.044,0,83.37
2023-12-09,rsv359,อ่างเก็บน้ำคลองใหญ่,30.822,0.201,0.337,60.67
2023-12-09,100504,เขื่อนหนองปลาไหล,161.34,0,0.233,98.53
2023-12-09,100505,เขื่อนประแสร์,264,0,0.49,89.49
2023-12-10,rsv357,อ่างเก็บน้ำดอกกราย,59.627,0.154,0,83.51
2023-12-10,rsv359,อ่างเก็บน้ำคลองใหญ่,30.546,0.318,0.337,60.13
2023-12-10,100504,เขื่อนหนองปลาไหล,161.34,0.252,0.233,98.53
2023-12-10,100505,เขื่อนประแสร์,263.32,0,0.49,89.26
